,index,Similarity_Type,Number of Clusters (input),Number of clusters(output),Affinity Type,Word/Sentence,File_Name,Clusters,Mismatch Metric,Match Metric,M,False Positive,False Negative,costs
610,611,skipthoughts_similarity,12,11,precomputed,word-based,n50_de_rma,"[11, 11, 0, 5, 0, 5, 0, 0, 5, 0, 0, 4, 11, 6, 6, 7, 3, 0, 0, 0, 10, 10, 5, 4, 5, 1, 0, 11, 11, 2, 11, 9, 5, 9, 0, 5, 9, 11, 0, 2, 11, 11, 0, 11, 4, 11, 6, 11, 0, 9]",434.0,68.0,3.0,68.0,366.0,"(93.01538066367209, 26.36899265958245)"
611,612,skipthoughts_similarity,12,12,precomputed,sentence-based,n50_de_rma,"[10  4  8  3  8  9  4  2  7  3  1  8  1 10  4 11 11  6  9  6  5  5  5  8  4
  7  7  2  1  1  1  0 10  1  1  3  1  2 10  1  0  7  2  1  0  3  4  1  8  3]",294.0,58.0,4.0,78.0,216.0,"(59.576312673814371, 30.160072616040651)"
612,613,skipthoughts_similarity,12,8,rbf,word-based,n50_de_rma,"[1, 10, 7, 0, 7, 1, 3, 3, 1, 3, 3, 3, 1, 4, 3, 2, 11, 3, 0, 3, 1, 10, 1, 3, 1, 1, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 3, 10, 7, 1, 10, 0, 3, 10, 3, 10, 10, 1, 3, 1]",660.0,78.0,3.0,58.0,602.0,"(85.054800146825244, 23.665346629661638)"
613,614,skipthoughts_similarity,12,12,rbf,sentence-based,n50_de_rma,"[ 9  6  2  2  2  0  2 10  6  2  0  2  7  1  1  2  2  8  2  8  5  5  5  3  1
  7  6  4 11  7  7  7  6  0 11 11  0  4  9  7 11  6 10  3  2  1  1  0  2  2]",324.0,56.0,3.5,80.0,244.0,"(58.283333428700736, 30.585778885781721)"
614,615,skipthoughts_similarity,12,5,sigmoid,word-based,n50_de_rma,"[0, 0, 7, 2, 7, 0, 0, 7, 0, 7, 7, 7, 0, 0, 7, 5, 5, 2, 0, 7, 0, 0, 0, 7, 4, 4, 7, 0, 7, 4, 7, 7, 0, 7, 7, 2, 7, 0, 0, 4, 0, 4, 7, 0, 7, 0, 0, 4, 2, 0]",768.0,74.0,6.0,62.0,706.0,"(70.267484638808938, 24.66312867957031)"
615,616,skipthoughts_similarity,12,12,sigmoid,sentence-based,n50_de_rma,"[ 0  8  0  0  0  1  0  0  0  0  0  0  9  0  0  0  0  0 10  0  0  0  0  0  0
  0  0  2  0  0  0 11  6  0  0  0  0  3  0  5  0  4  0  7  0  0  0  0  0  0]",1500.0,84.0,1.0,52.0,1448.0,"(49.129565173998792, 14.63501057058574)"
616,617,skipthoughts_similarity,12,11,polynomial,word-based,n50_de_rma,"[10, 10, 5, 3, 5, 7, 9, 5, 7, 1, 9, 1, 10, 6, 9, 4, 8, 1, 0, 1, 7, 10, 7, 1, 11, 11, 5, 9, 1, 11, 9, 1, 7, 5, 1, 3, 1, 10, 5, 11, 10, 3, 5, 10, 1, 10, 10, 9, 1, 9]",374.0,58.0,4.0,78.0,296.0,"(89.310165396842081, 26.872285018773926)"
617,618,skipthoughts_similarity,12,12,polynomial,sentence-based,n50_de_rma,"[ 2  1  0  5  0  8  2  3  1 10  8  9  8  1  1  6  7  3  8  3  4  4  4  1  1
  1  1  1  1  8  8  8  2  8  1  1  8  1  2  8  1  1  3  1  8  2  2  8 11  2]",496.0,62.0,1.5,74.0,422.0,"(59.309673535327143, 26.450830335318972)"
618,619,skipthoughts_similarity,12,9,poly,word-based,n50_de_rma,"[11, 11, 9, 0, 9, 8, 6, 9, 8, 9, 1, 1, 11, 7, 3, 5, 5, 1, 0, 1, 8, 11, 3, 1, 6, 6, 9, 3, 1, 6, 3, 3, 8, 9, 9, 3, 3, 11, 9, 6, 11, 11, 9, 11, 1, 11, 3, 3, 1, 3]",388.0,62.0,5.0,74.0,314.0,"(86.899681408131997, 26.565089316075849)"
619,620,skipthoughts_similarity,12,12,poly,sentence-based,n50_de_rma,"[ 1  0  7  4  1  3  1  9  0 11  3 10  3  0  0  8  5  9  3  9  2  2  2  3  3
  3  1  0  0  3  3  0  1  3  0  0  3  0  1  3  0  3  9  3  3  1  1  3  6  1]",494.0,66.0,1.0,70.0,424.0,"(58.987035355596575, 26.564747152030396)"
620,621,skipthoughts_similarity,12,11,linear,word-based,n50_de_rma,"[9, 9, 6, 11, 6, 7, 4, 6, 7, 4, 6, 2, 9, 9, 9, 8, 8, 6, 0, 6, 1, 1, 7, 6, 9, 4, 6, 6, 6, 5, 6, 6, 7, 6, 6, 6, 6, 9, 6, 5, 9, 7, 6, 9, 2, 9, 9, 1, 6, 3]",524.0,76.0,2.0,60.0,464.0,"(93.319575791447917, 26.192308884540193)"
621,622,skipthoughts_similarity,12,12,linear,sentence-based,n50_de_rma,"[ 9  1  8  5  9  1  9 11  1 10  1  6  1  1  1  3  4 11  0 11  2  2  2  1  1
  1  1  1  1  1  1  1  9  1  1  1  1  1  9  1  1  1 11  1  1  9  9  1  7  9]",778.0,92.0,1.0,44.0,734.0,"(59.562756974388094, 20.312312121093253)"
622,623,skipthoughts_similarity,12,10,cosine,word-based,n50_de_rma,"[1, 1, 2, 5, 2, 0, 2, 2, 2, 2, 2, 10, 1, 4, 4, 6, 6, 2, 0, 2, 9, 9, 0, 2, 7, 2, 2, 1, 1, 7, 1, 3, 0, 3, 2, 1, 3, 1, 2, 7, 1, 0, 2, 1, 10, 1, 4, 1, 2, 3]",472.0,68.0,3.0,68.0,404.0,"(92.474290539194868, 25.692707866646678)"
623,624,skipthoughts_similarity,12,12,cosine,sentence-based,n50_de_rma,"[ 3  3  4  1  4  0  3  7 10 11  6  9  6  3  1  2  2  8  0  8  5  5  5  9  3
 10 10  7  6  6  6  6 10  6  6  1  6  7  3  6  1 10  7  9  9  1  3  6  4  1]",298.0,66.0,3.5,70.0,228.0,"(60.20073239173724, 29.729458193480916)"
624,625,skipthoughts_similarity,14,9,nearest_neighbors,word-based,n50_de_rma,"[7, 7, 4, 0, 4, 2, 9, 4, 2, 12, 4, 6, 7, 7, 7, 13, 13, 6, 0, 6, 1, 1, 1, 6, 9, 9, 4, 2, 6, 9, 4, 4, 2, 4, 4, 0, 4, 7, 4, 9, 7, 2, 4, 7, 6, 7, 7, 9, 6, 2]",400.0,62.0,6.0,74.0,326.0,"(98.040661582400844, 27.255075277965201)"
625,626,skipthoughts_similarity,14,14,nearest_neighbors,sentence-based,n50_de_rma,"[13  6 13 10  4  3 13  4  2  4 11  5 12  6  8  5  5  4  5  4  1  1  1  9  9
  2  0  7 11 12  7 12  0  3 11  7  3  6 13  2  7  6  4  2  3  0  9  1  4 10]",238.0,50.0,4.0,86.0,152.0,"(60.279697793935007, 31.554104348719036)"
626,627,skipthoughts_similarity,14,13,precomputed,word-based,n50_de_rma,"[2, 2, 0, 7, 9, 6, 9, 9, 9, 9, 9, 0, 2, 12, 12, 4, 8, 0, 0, 0, 3, 3, 3, 0, 10, 1, 0, 11, 2, 10, 0, 0, 6, 11, 0, 0, 0, 2, 11, 10, 2, 2, 0, 2, 13, 2, 2, 2, 0, 0]",410.0,74.0,2.0,62.0,348.0,"(98.202858641678787, 26.966345448023187)"
627,628,skipthoughts_similarity,14,14,precomputed,sentence-based,n50_de_rma,"[ 9  7  3  2  3 13 12 10  1  5  7 11  7  7  5  8  8  6 13  6  4  4  4 11  7
  1  1 10  0  7  0  2  9  0  0  2  0 10  9  2  2  1 10 11  2  5 12  1  3  5]",234.0,54.0,3.0,82.0,152.0,"(62.858535313606282, 31.278053582608646)"
628,629,skipthoughts_similarity,14,8,rbf,word-based,n50_de_rma,"[12, 0, 3, 0, 3, 12, 0, 3, 12, 0, 11, 11, 0, 5, 0, 2, 10, 11, 0, 11, 12, 8, 0, 11, 12, 0, 3, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 8, 3, 0, 8, 0, 3, 8, 11, 8, 0, 0, 0, 0]",684.0,82.0,5.5,54.0,630.0,"(88.272318477436784, 24.613718706885795)"
629,630,skipthoughts_similarity,14,14,rbf,sentence-based,n50_de_rma,"[ 8 12 11  1 11  9  1 13 12  1  9  1  6  0  0  1  1 10  1 10  3  3  3  4  0
 12  7  2  5  6  6  6  7  9  5  5  9  2  8  6  0  7 13  4  1  0  0  9  1  1]",274.0,54.0,3.0,82.0,192.0,"(60.969912201166139, 31.294073033034756)"
630,631,skipthoughts_similarity,14,6,sigmoid,word-based,n50_de_rma,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 9, 12, 2, 2, 1, 0, 1, 0, 3, 0, 1, 12, 12, 1, 12, 12, 0, 12, 12, 1, 1, 1, 0, 1, 1, 1, 0, 12, 0, 1, 0, 9, 0, 12, 0, 1, 0]",722.0,80.0,5.5,56.0,666.0,"(73.013110460166729, 23.933729583922759)"
631,632,skipthoughts_similarity,14,14,sigmoid,sentence-based,n50_de_rma,"[ 1 10  1  1  1  2  1  1  1  1  1  1  8  1  1  1  1  1  1  1  1  1  1  1  1
 13 12  3  1  1  0 11  9  1  1  1  1  4  1  6  1  5  1  7  1  1  1  1  1  1]",1362.0,78.0,1.0,58.0,1304.0,"(50.435863703086568, 17.633532289862625)"
632,633,skipthoughts_similarity,14,11,polynomial,word-based,n50_de_rma,"[0, 0, 7, 1, 7, 2, 3, 7, 2, 3, 5, 13, 0, 5, 5, 4, 10, 13, 0, 13, 2, 0, 2, 5, 13, 3, 13, 13, 8, 9, 8, 8, 2, 5, 13, 13, 5, 8, 7, 3, 8, 1, 7, 0, 5, 0, 0, 5, 13, 13]",334.0,64.0,5.0,72.0,262.0,"(89.24259598285748, 26.860541599192256)"
633,634,skipthoughts_similarity,14,14,polynomial,sentence-based,n50_de_rma,"[ 4  8  7  6  2  1  4 11  8  0  1 10  1  8  8  5 13  9  8  9  3  3  3  8  8
  1  8  1  8  1  1  1  8  1  1  8  1  8  4  1  8  8 11  1  2  8  8  1 12  2]",494.0,68.0,1.5,68.0,426.0,"(61.640701398963088, 26.354945630729137)"
634,635,skipthoughts_similarity,14,11,poly,word-based,n50_de_rma,"[0, 12, 8, 6, 8, 0, 3, 8, 0, 3, 4, 4, 12, 4, 4, 5, 11, 3, 0, 3, 0, 12, 0, 4, 3, 8, 3, 4, 13, 10, 4, 4, 0, 4, 3, 3, 4, 4, 8, 10, 12, 12, 8, 1, 4, 12, 4, 4, 3, 4]",448.0,62.0,2.0,74.0,374.0,"(89.06772044421605, 25.905822992768488)"
635,636,skipthoughts_similarity,14,14,poly,sentence-based,n50_de_rma,"[11  1  7  3 12 13 11  6  1  1 13  9 13  1  1  8  4 10  1 10  2  2  2  1  1
 13  1 13  1 13 13 13  1 13 13  1 13  1 11 13 13  1  6 13  0  1  1 13  5  0]",518.0,68.0,1.5,68.0,450.0,"(61.100149975220354, 26.158523628413615)"
636,637,skipthoughts_similarity,14,14,linear,word-based,n50_de_rma,"[0, 0, 6, 1, 13, 12, 13, 13, 12, 13, 13, 10, 0, 0, 0, 4, 11, 10, 0, 10, 5, 5, 12, 6, 10, 3, 10, 10, 7, 9, 10, 6, 10, 6, 10, 10, 8, 0, 6, 9, 0, 1, 10, 0, 2, 0, 0, 5, 10, 10]",376.0,66.0,2.0,70.0,306.0,"(97.668382328779217, 27.145002999542065)"
637,638,skipthoughts_similarity,14,14,linear,sentence-based,n50_de_rma,"[ 6  1 10  3  2  1  6  0  1 12  1  4  1  1  1  8  7  9 13  9  5  5  5  1  1
  1  1  1  1  1  1  1  6  1  1  1  1  1  6  1  1  1  0  1  2  6  6  1 11  2]",710.0,86.0,1.0,50.0,660.0,"(62.353050562815859, 21.5426552507281)"
638,639,skipthoughts_similarity,14,12,cosine,word-based,n50_de_rma,"[0, 0, 9, 11, 4, 12, 4, 9, 12, 4, 9, 12, 0, 0, 0, 3, 8, 12, 0, 12, 2, 2, 2, 9, 12, 1, 9, 12, 0, 10, 12, 9, 12, 9, 9, 12, 5, 0, 9, 10, 0, 0, 9, 0, 7, 0, 0, 0, 12, 12]",468.0,68.0,1.5,68.0,400.0,"(97.472939534815126, 26.695799055471529)"
639,640,skipthoughts_similarity,14,14,cosine,sentence-based,n50_de_rma,"[ 8  8 10  0 10  3 13  2  7  6  1  9  1  4  6 12 12  5  3  5 11 11 11  1  1
  7  7  2  1  1  1  1  8  1  1  1  1  2  8  1  1  7  2  1  4  6  4  1  5  6]",346.0,76.0,3.0,60.0,286.0,"(62.735320979108408, 28.426510963141855)"
640,641,skipthoughts_similarity,16,11,nearest_neighbors,word-based,n50_de_rma,"[13, 13, 9, 12, 9, 14, 15, 9, 14, 15, 7, 7, 13, 8, 15, 0, 10, 12, 0, 7, 14, 5, 5, 7, 14, 14, 9, 14, 3, 14, 15, 9, 14, 9, 9, 15, 15, 13, 9, 14, 13, 14, 9, 13, 7, 13, 13, 14, 12, 15]",368.0,64.0,3.0,72.0,296.0,"(100.87682222429183, 27.658406734370462)"
641,642,skipthoughts_similarity,16,16,nearest_neighbors,sentence-based,n50_de_rma,"[ 4 15  4  9  8  0 14  8 10  8 13  9  5  2  2  4  4  8  0  8  3  3  3  7  6
  5 12  2 13  5  1  1 12 11 13  1 11  2  4  5  2 10  8  7  0 12 12 14  8  9]",230.0,50.0,3.0,86.0,144.0,"(63.555578618957888, 31.650242924392142)"
642,643,skipthoughts_similarity,16,12,precomputed,word-based,n50_de_rma,"[14, 6, 10, 9, 5, 14, 5, 5, 14, 5, 10, 14, 6, 6, 6, 7, 7, 2, 0, 2, 1, 1, 1, 10, 14, 15, 2, 10, 7, 13, 2, 2, 14, 10, 2, 2, 2, 6, 10, 13, 6, 9, 2, 6, 3, 6, 6, 13, 2, 2]",336.0,62.0,3.0,74.0,262.0,"(102.78591076604248, 27.875147163315749)"
643,644,skipthoughts_similarity,16,16,precomputed,sentence-based,n50_de_rma,"[ 9  0 11 14 11  1  8  2 13  2  0 14  0  0  0 10 10 15  1 15  6  6  6  7  0
 13  4  2  5  3  3 12  4  3  5  5  3  2  9 13 12  4  2  7 12  8  8 13 15  8]",214.0,50.0,3.0,86.0,128.0,"(65.432746813694649, 31.770647359788342)"
644,645,skipthoughts_similarity,16,9,rbf,word-based,n50_de_rma,"[1, 0, 10, 9, 10, 1, 0, 15, 1, 0, 0, 15, 0, 14, 0, 11, 6, 15, 0, 0, 1, 4, 1, 15, 0, 0, 10, 0, 0, 0, 0, 0, 1, 10, 0, 0, 0, 4, 10, 0, 4, 0, 0, 0, 15, 0, 4, 0, 0, 0]",754.0,82.0,4.0,54.0,700.0,"(93.435952521088467, 26.154007793020178)"
645,646,skipthoughts_similarity,16,16,rbf,sentence-based,n50_de_rma,"[13 11  3  3  3 10  3 12  9  3 11  3  8  6 15  3  3 14  3 14  4  4  4  0 11
  8  7  2  5  1  8  8  7 10  5  5 10  2 13  8  6  7 12  0  3 15 15  3  3  3]",302.0,54.0,2.5,82.0,220.0,"(62.664249629240736, 31.250069962441852)"
646,647,skipthoughts_similarity,16,7,sigmoid,word-based,n50_de_rma,"[0, 0, 2, 7, 2, 5, 2, 2, 5, 2, 2, 2, 0, 1, 8, 0, 12, 2, 0, 2, 5, 0, 0, 2, 2, 2, 2, 2, 8, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 2]",852.0,92.0,2.0,44.0,808.0,"(67.955177461001426, 26.733147758079372)"
647,648,skipthoughts_similarity,16,16,sigmoid,sentence-based,n50_de_rma,"[ 2  4  2  2  2  9  2  2  2  2  2  2  7  0  2  2  2  2  2  2  2  2  2  2  2
 10 11  6 15  2 12 13  3  2  2  0  2 14  2  5  2  8  2  1  2  2  2  2  2  2]",1170.0,70.0,1.0,66.0,1104.0,"(52.713761086411445, 20.717332350611663)"
648,649,skipthoughts_similarity,16,10,polynomial,word-based,n50_de_rma,"[6, 6, 4, 0, 12, 12, 12, 13, 12, 13, 5, 2, 6, 5, 5, 1, 1, 5, 0, 12, 12, 6, 6, 5, 11, 12, 12, 5, 13, 8, 5, 5, 12, 4, 4, 0, 5, 4, 12, 11, 6, 8, 2, 6, 5, 6, 6, 5, 2, 2]",364.0,68.0,3.5,68.0,296.0,"(91.577702584626053, 26.954126533076323)"
649,650,skipthoughts_similarity,16,16,polynomial,sentence-based,n50_de_rma,"[15  0  5  1  7 10 15  6  0  6 10 14 10  0  0 12 11  4  6  4  2  2  2  0  0
 10  0 10  0 10 10 10  0 10  0  0 10  0 15 10  0  0  9  0  3  0  0 10 13  8]",474.0,68.0,1.0,68.0,406.0,"(64.26329742722649, 26.372601867020052)"
650,651,skipthoughts_similarity,16,12,poly,word-based,n50_de_rma,"[10, 8, 12, 6, 0, 10, 0, 5, 0, 5, 0, 6, 8, 14, 14, 7, 15, 6, 0, 3, 0, 8, 8, 6, 11, 0, 6, 6, 5, 1, 6, 3, 10, 12, 3, 3, 3, 12, 0, 11, 8, 8, 0, 8, 6, 8, 8, 8, 3, 3]",336.0,66.0,3.0,70.0,266.0,"(94.287802712700014, 27.526226822080094)"
651,652,skipthoughts_similarity,16,16,poly,sentence-based,n50_de_rma,"[12  2  6  4  7  5 12  0  2  2  5  8  5  0  2 14  1 13  2 13  3  3  3  2  2
  5  2  0  2  5  5  5  2  5  5  0  5  0 12  5  0  2 15  5  9  2  2  5 11 10]",422.0,60.0,1.0,76.0,346.0,"(63.623638813312219, 28.083349009454185)"
652,653,skipthoughts_similarity,16,13,linear,word-based,n50_de_rma,"[7, 7, 0, 5, 14, 14, 14, 0, 4, 14, 0, 12, 7, 2, 2, 8, 10, 13, 0, 13, 9, 9, 9, 0, 15, 3, 0, 7, 7, 4, 7, 13, 15, 0, 0, 13, 13, 7, 0, 4, 7, 7, 0, 7, 12, 7, 7, 7, 13, 13]",356.0,74.0,2.0,62.0,294.0,"(101.61325965217227, 27.493574532825345)"
653,654,skipthoughts_similarity,16,16,linear,sentence-based,n50_de_rma,"[15  0  1  2  4  0 15 14  0  8  0 11  0  0  0  7  9  6  0  6  3  3  3  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0 15  0  0  0 13  0  5  0  0  0 10 12]",862.0,104.0,1.0,32.0,830.0,"(63.616798043251109, 18.94769382089374)"
654,655,skipthoughts_similarity,16,12,cosine,word-based,n50_de_rma,"[6, 6, 2, 5, 7, 7, 7, 2, 7, 7, 4, 4, 6, 6, 6, 3, 14, 4, 0, 4, 15, 15, 9, 4, 4, 7, 4, 4, 4, 11, 4, 4, 9, 2, 4, 4, 4, 6, 2, 11, 6, 5, 4, 6, 13, 6, 6, 11, 4, 4]",454.0,74.0,2.0,62.0,392.0,"(100.15980196579527, 26.931292888870061)"
655,656,skipthoughts_similarity,16,16,cosine,sentence-based,n50_de_rma,"[ 9  5 12  6 12 14 11  8  3 15  1  7  5  5  5 13 13 10 14 10  2  2  2  4  5
  3  3  8  1  5  5  4  3  0  4  4  0  8  9  3  4  3  8  4  5  4  5  3 10  4]",280.0,56.0,2.0,80.0,200.0,"(65.721224471453638, 30.308283539712384)"
656,657,skipthoughts_similarity,18,11,nearest_neighbors,word-based,n50_de_rma,"[11, 11, 14, 4, 14, 0, 4, 4, 0, 4, 4, 5, 11, 15, 17, 3, 7, 4, 0, 4, 0, 12, 0, 4, 4, 4, 14, 4, 4, 16, 4, 4, 0, 14, 4, 4, 17, 11, 14, 16, 11, 0, 4, 11, 5, 11, 11, 11, 4, 17]",488.0,74.0,2.0,62.0,426.0,"(105.21814382740669, 28.364166198393168)"
657,658,skipthoughts_similarity,18,18,nearest_neighbors,sentence-based,n50_de_rma,"[11  5  4  0  4  8 11  3  0  3  8  6  9 17 16  6  6  3  3  3  9  9  9 13 10
  2  2  1  8  5  7  2 14 12  8  1 12  1 14  5  1 17  4  5  1 15 13  0  3  0]",220.0,46.0,2.5,90.0,130.0,"(64.037751364211232, 32.077867410182876)"
658,659,skipthoughts_similarity,18,14,precomputed,word-based,n50_de_rma,"[17, 17, 16, 2, 16, 10, 10, 16, 10, 10, 10, 12, 17, 4, 4, 1, 14, 12, 0, 12, 13, 13, 13, 16, 12, 15, 16, 10, 1, 7, 12, 16, 10, 16, 12, 12, 11, 17, 16, 7, 17, 17, 16, 17, 8, 17, 17, 17, 12, 12]",338.0,68.0,2.0,68.0,270.0,"(105.44745305130917, 28.129281909105529)"
659,660,skipthoughts_similarity,18,18,precomputed,sentence-based,n50_de_rma,"[11  2 12  0 12 16 14  5 15  5  4  7  2  2  2 13 13  5 16  5  1  1  1  7  2
 10 10  3  4  9  9  9 10  8  4  9  8  3 11  9  3 10  5  7 17  6 14 15 12  6]",198.0,52.0,2.5,84.0,114.0,"(68.094944896300632, 31.925231085717613)"
660,661,skipthoughts_similarity,18,8,rbf,word-based,n50_de_rma,"[16, 1, 1, 1, 14, 4, 1, 14, 4, 1, 1, 14, 1, 0, 1, 11, 12, 1, 0, 1, 4, 5, 5, 14, 1, 1, 14, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 4, 1, 5, 1, 1, 1, 14, 5, 5, 1, 1, 1]",894.0,88.0,3.5,48.0,846.0,"(95.185951949336399, 26.21545922820496)"
661,662,skipthoughts_similarity,18,18,rbf,sentence-based,n50_de_rma,"[ 8 13  3  3  3 16  0  3 11  3 10  3  2  9 12  3  3 15  3 15  5  5  5  4 13
 11  1  6  7 17  2  2  1 14  7  7 14  6  8  2  9  1  3  4 16 12  0 16  3 12]",252.0,52.0,2.0,84.0,168.0,"(65.066466714396597, 31.906275135576671)"
662,663,skipthoughts_similarity,18,9,sigmoid,word-based,n50_de_rma,"[11, 1, 11, 15, 11, 2, 11, 11, 2, 11, 11, 2, 11, 1, 4, 16, 6, 2, 0, 2, 8, 1, 1, 11, 0, 0, 11, 11, 11, 8, 11, 11, 0, 11, 11, 11, 11, 11, 11, 8, 11, 15, 2, 1, 4, 1, 1, 0, 2, 1]",570.0,82.0,3.0,54.0,516.0,"(77.21101432223972, 27.853681510599923)"
663,664,skipthoughts_similarity,18,18,sigmoid,sentence-based,n50_de_rma,"[ 6 11  6  6  6 10  6  6  6  6  6  6  2 17  6  6  6  6  6  6  6  6  6  1  6
  8 15  5  0  6 13 16  7  6  6  9  6 14  6 12  6  4  6  3  6  6  6  6  6  6]",1102.0,70.0,1.0,66.0,1036.0,"(55.014652951648678, 21.686400606036159)"
664,665,skipthoughts_similarity,18,12,polynomial,word-based,n50_de_rma,"[16, 16, 11, 9, 11, 3, 8, 11, 3, 4, 11, 1, 8, 8, 8, 7, 7, 4, 0, 5, 5, 16, 3, 1, 5, 5, 5, 8, 4, 17, 11, 11, 5, 11, 11, 8, 8, 11, 10, 17, 16, 3, 5, 16, 1, 16, 8, 8, 5, 8]",346.0,58.0,3.0,78.0,268.0,"(98.067554229212163, 27.928813488465064)"
665,666,skipthoughts_similarity,18,18,polynomial,sentence-based,n50_de_rma,"[ 2  1  4  3 14  1  6 11  2 17  1 16  1  1  1 12 15  5  1  5  7  7  7  1  1
  1  2  1  1  1  1  1  2 13  1  1 13  1  2  1  1  1  8  1  9  2  2  1 10  0]",592.0,76.0,1.0,60.0,532.0,"(66.584810885830237, 24.298419940173549)"
666,667,skipthoughts_similarity,18,13,poly,word-based,n50_de_rma,"[14, 8, 7, 2, 17, 0, 17, 10, 17, 10, 17, 1, 8, 15, 1, 11, 4, 10, 0, 10, 3, 8, 8, 1, 14, 2, 7, 2, 10, 9, 7, 7, 14, 7, 7, 2, 7, 7, 7, 2, 8, 9, 7, 8, 1, 8, 8, 2, 14, 1]",310.0,60.0,4.0,76.0,234.0,"(100.0097294642235, 28.372480281249697)"
667,668,skipthoughts_similarity,18,18,poly,sentence-based,n50_de_rma,"[ 5  1  3  4  8  1  2 11  5  0  1 16  1  1  1 15  9 12  1 12  6  6  6  1  1
  1  5  1  1  1  1  1  5  7  1  1  7  1  5  1  1  1 10  1 13  5  5  1 17 14]",592.0,76.0,1.0,60.0,532.0,"(66.584810885830237, 24.298419940173549)"
668,669,skipthoughts_similarity,18,11,linear,word-based,n50_de_rma,"[11, 11, 4, 14, 4, 3, 3, 4, 3, 3, 3, 13, 11, 0, 0, 2, 2, 10, 0, 13, 6, 6, 6, 4, 13, 17, 4, 4, 10, 17, 13, 4, 3, 4, 4, 13, 4, 11, 4, 17, 11, 11, 13, 11, 16, 11, 11, 17, 13, 13]",350.0,66.0,3.0,70.0,280.0,"(104.96928325458383, 28.018855689738643)"
669,670,skipthoughts_similarity,18,18,linear,sentence-based,n50_de_rma,"[16  0  7 10  8  0  1 15  0 17  0 11  0  0  0  3  2 14 12 14  6  6  6  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0 16  0  0  0 13  0  5  0  0  0  9  4]",800.0,104.0,1.0,32.0,768.0,"(67.262133521595189, 19.344796573817714)"
670,671,skipthoughts_similarity,18,15,cosine,word-based,n50_de_rma,"[10, 10, 3, 4, 5, 5, 5, 3, 5, 5, 5, 15, 10, 12, 10, 7, 7, 15, 0, 15, 17, 17, 16, 15, 8, 13, 15, 10, 14, 8, 15, 15, 5, 3, 15, 15, 11, 10, 3, 8, 10, 10, 15, 10, 2, 10, 10, 10, 15, 15]",374.0,70.0,1.0,66.0,308.0,"(104.1179391305307, 27.500679682206904)"
671,672,skipthoughts_similarity,18,18,cosine,sentence-based,n50_de_rma,"[14 17  6  8  6  7 13  1  9 16  4 11  9 17 17 12 12  3  7  3  2  2  2 15 17
  9  8  1  4  8  5  8  8  0  4  9  0  1 14  9  8  8  1 15  9 17  5  9  3 10]",226.0,54.0,2.0,82.0,144.0,"(68.157762787739415, 31.370931919515066)"
672,673,skipthoughts_similarity,20,12,nearest_neighbors,word-based,n50_de_rma,"[10, 10, 6, 1, 6, 16, 16, 19, 8, 19, 19, 7, 10, 18, 2, 11, 11, 1, 0, 19, 16, 4, 8, 7, 16, 16, 6, 16, 19, 16, 16, 19, 16, 6, 6, 1, 2, 10, 6, 16, 10, 8, 16, 10, 7, 10, 10, 8, 1, 2]",306.0,72.0,3.5,64.0,242.0,"(108.93592863016711, 28.782884010552753)"
673,674,skipthoughts_similarity,20,20,nearest_neighbors,sentence-based,n50_de_rma,"[ 2 16  3  9  3 19  2  6  9  6 19  3  7 13  1 12 12  6  0  6 15 15 15  4 11
  5  5  8  7 17  8  8 18 10 10  8 10  8  2  7  8 13  3  4 15  1  1 14  6  9]",184.0,58.0,2.0,78.0,106.0,"(68.211209954818074, 32.085916369855319)"
674,675,skipthoughts_similarity,20,15,precomputed,word-based,n50_de_rma,"[18, 18, 5, 17, 3, 3, 3, 5, 17, 3, 7, 1, 12, 6, 6, 19, 13, 14, 0, 14, 4, 4, 4, 5, 7, 12, 14, 5, 19, 7, 18, 5, 7, 5, 14, 2, 14, 18, 5, 8, 18, 17, 14, 18, 1, 18, 12, 7, 14, 14]",266.0,58.0,3.0,78.0,188.0,"(108.37136475525925, 28.645861177955322)"
675,676,skipthoughts_similarity,20,20,precomputed,sentence-based,n50_de_rma,"[13  6  0  6  0  2 16 17  9 17  1  9  9  6  6 11 11 14  2 14  5  5  5  3  6
  9  7 12 10  4  4  4  6 15 10 10 15 12 13  9 12  7 12  3  8 18 19  9 14 18]",192.0,54.0,2.0,82.0,110.0,"(70.083734720945344, 32.044714611470624)"
676,677,skipthoughts_similarity,20,8,rbf,word-based,n50_de_rma,"[3, 2, 8, 2, 8, 2, 2, 8, 3, 2, 2, 6, 2, 5, 2, 10, 10, 2, 0, 2, 3, 11, 11, 2, 2, 2, 8, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 8, 3, 11, 11, 2, 2, 6, 11, 11, 2, 2, 2]",844.0,86.0,3.5,50.0,794.0,"(98.109579365126052, 26.381891879383904)"
